,Unnamed: 0,iata_code,id,ident,type,name,latitude_r,longitude_r,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code,home_link,wikipedia_link,keywords,Name,TotalSeats,Country.Name,Airport1Latitude,Airport1Longitude,name_calc,Country_Name
308,308,CAT,4444.0,LPCS,medium_airport,Cascais Airport,38.724998,-9.35523,325.0,EU,PT,PT-11,Cascais,yes,LPCS,,http://aerodromo-cascais.pt/?lang=en,https://en.wikipedia.org/wiki/Cascais_Aerodrome,Tires,Tires,1429.89,Portugal,38.7256012,-9.35529995,Cascais Airport (CAT),Portugal
309,309,CAX,2439.0,EGNC,medium_airport,Carlisle Airport,54.9375,-2.809170007705688,190.0,EU,GB,GB-ENG,Carlisle,no,EGNC,,,https://en.wikipedia.org/wiki/Carlisle_Airport,,Carlisle,3717.714,United Kingdom,54.93669891,-2.809400082,Carlisle Airport (CAX),United Kingdom
310,310,CAY,6198.0,SOCA,large_airport,Cayenne – Félix Eboué Airport,4.819964,-52.361326,26.0,SA,GF,GF-CY,Matoury,yes,SOCA,,,https://en.wikipedia.org/wiki/Cayenne_%E2%80%93_F%C3%A9lix_Ebou%C3%A9_Airport,Cayenne-Rochambeau Matoury,Felix Eboue,217503.601,French Guiana,4.820000172,-52.36330032,Cayenne – Félix Eboué Airport (CAY),French Guiana
311,311,CBB,6180.0,SLCB,medium_airport,Jorge Wilsterman International Airport,-17.42110061645508,-66.1771011352539,8360.0,SA,BO,BO-C,Cochabamba,yes,SLCB,,,https://en.wikipedia.org/wiki/Jorge_Wilstermann_International_Airport,,Jorge Wilstermann Intl,19992.462,Bolivia,-17.42830086,-66.17169952,Jorge Wilsterman International Airport (CBB),Bolivia
312,312,CBG,2473.0,EGSC,medium_airport,Cambridge Airport,52.205002,0.175,47.0,EU,GB,GB-ENG,Cambridge,no,EGSC,,http://www.cambridgeairport.com/,https://en.wikipedia.org/wiki/Cambridge_Airport,Cambridge CityCambridge,Cambridge,4367.664,United Kingdom,52.20560074,0.176400006,Cambridge Airport (CBG),United Kingdom
313,313,CBR,27131.0,YSCB,medium_airport,Canberra International Airport,-35.3069,149.195007,1886.0,OC,AU,AU-ACT,Canberra,yes,YSCB,,,https://en.wikipedia.org/wiki/Canberra_International_Airport,RAAF Base Fairbairn,Canberra,106496.474,Australia,-35.30889893,149.1950073,Canberra International Airport (CBR),Australia
314,314,CCB,19467.0,KCCB,small_airport,Cable Airport,34.1115989685,-117.68800354,1444.0,,US,US-CA,Upland,no,KCCB,CCB,,https://en.wikipedia.org/wiki/Cable_Airport,,Cable,693.28,United States,34.11159897,-117.6865997,Cable Airport (CCB),United States
315,315,CCC,4831.0,MUCC,medium_airport,Jardines Del Rey Airport,22.4610004425,-78.32839965820001,13.0,,CU,CU-08,Cayo Coco,yes,MUCC,,,https://en.wikipedia.org/wiki/Jardines_del_Rey_Airport,Cayo Coco,Jardines del Rey,293374.431,Cuba,22.51390076,-78.50830078,Jardines Del Rey Airport (CCC),Cuba
316,316,CCF,4154.0,LFMK,medium_airport,Carcassonne Airport,43.21599960327148,2.306319952011108,433.0,EU,FR,FR-OCC,Carcassonne/Salvaza,yes,LFMK,,,https://en.wikipedia.org/wiki/Carcassonne_Salvaza_Airport,,Salvaza,206372.124,France,43.21580124,2.306900024,Carcassonne Airport (CCF),France
317,317,CCJ,26610.0,VOCL,medium_airport,Calicut International Airport,11.1368,75.955299,342.0,AS,IN,IN-KL,Calicut,yes,VOCL,,,https://en.wikipedia.org/wiki/Calicut_International_Airport,,Calicut International,1678010.579,India,11.13329983,75.95279694,Calicut International Airport (CCJ),India
318,318,CCK,27100.0,YPCC,medium_airport,Cocos (Keeling) Islands Airport,-12.19134,96.833696,10.0,AS,CC,CC-U-A,West Island,yes,YPCC,,,https://en.wikipedia.org/wiki/Cocos_(Keeling)_Island_International_Airport,,Cocos Islands,8735.328,Cocos (Keeling) Islands,-12.18859959,96.83059692,Cocos (Keeling) Islands Airport (CCK),Cocos (Keeling) Islands
319,319,CCS,6300.0,SVMI,large_airport,Simón Bolívar International Airport,10.601194,-66.991222,234.0,SA,VE,VE-X,Caracas,yes,SVMI,,http://www.aeropuerto-maiquetia.com.ve/web/,https://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport,"Maiquetía ""Simón Bolívar"" International Airport",Simon Bolivar International,1043291.074,Venezuela,10.60529995,-66.98809815,Simón Bolívar International Airport (CCS),Venezuela
320,320,CCU,26496.0,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.65469932556152,88.44670104980469,16.0,AS,IN,IN-WB,Kolkata,yes,VECC,,,https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,Calcutta Kolkatta Dum Dum Air Force Station,Subhas Chandra Bose Airport,2046501.898,India,22.65250015,88.44920349,Netaji Subhash Chandra Bose International Airport (CCU),India
321,321,CCZ,4933.0,MYBC,medium_airport,Chub Cay Airport,25.41710090637207,-77.88089752197266,5.0,,BS,BS-NS,,yes,MYBC,,,https://en.wikipedia.org/wiki/Chub_Cay_International_Airport,,Chub Cay International,1386.56,Bahamas,25.41749954,-77.88140106,Chub Cay Airport (CCZ),Bahamas
322,322,CDG,4185.0,LFPG,large_airport,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,yes,LFPG,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Charles_de_Gaulle_Airport,PAR Aéroport Roissy-Charles de Gaulle Roissy Airport,Charles De Gaulle,42274368.54,France,49.00970078,2.548599958,Charles de Gaulle International Airport (CDG),France
323,323,CDT,300859.0,LECH,medium_airport,Castellón-Costa Azahar Airport,40.213889,0.073333,1182.0,EU,ES,ES-VC,Castellón de la Plana,yes,LECH,,https://www.aeroportcastello.com/,https://en.wikipedia.org/wiki/Castell%C3%B3n%E2%80%93Costa_Azahar_Airport,,Castellon Airport,73279.696,Spain,40.20970154,0.0197,Castellón-Costa Azahar Airport (CDT),Spain
324,324,CEB,5742.0,RPVM,large_airport,Mactan Cebu International Airport,10.309261,123.97974,31.0,AS,PH,PH-CEB,Lapu-Lapu City,yes,RPVM,,http://www.mactan-cebuairport.com.ph/,https://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,Mactan Air Base Opon Airfield,Mactan International,2698878.378,Philippines,10.33170033,123.9067001,Mactan Cebu International Airport (CEB),Philippines
325,325,CEE,30819.0,ULBC,medium_airport,Cherepovets Airport,59.273601532,38.0158004761,377.0,EU,RU,RU-VLG,Cherepovets,yes,ULWC,,,https://en.wikipedia.org/wiki/Cherepovets_Airport,УЛВЦ Череповец,Cherepovets Airport,5953.542,Russian Federation,59.28329849,38.06669998,Cherepovets Airport (CEE),Russian Federation
326,326,CEG,2446.0,EGNR,medium_airport,Hawarden Airport,53.178101,-2.97778,45.0,EU,GB,GB-WLS,Hawarden,no,EGNR,,,https://en.wikipedia.org/wiki/Hawarden_Airport,Chester,Hawarden Airport,1707.202,United Kingdom,53.18000031,-2.973599911,Hawarden Airport (CEG),United Kingdom
327,327,CEI,26653.0,VTCT,medium_airport,Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,1280.0,AS,TH,TH-57,Chiang Rai,yes,VTCT,,,https://en.wikipedia.org/wiki/Chiang_Rai_International_Airport,,Mae Fah Luang Intl,235468.219,Thailand,19.88640022,99.83059692,Mae Fah Luang - Chiang Rai International Airport (CEI),Thailand
328,328,CEK,26370.0,USCC,medium_airport,Chelyabinsk Balandino Airport,55.305801,61.5033,769.0,EU,RU,RU-CHE,Chelyabinsk,yes,USCC,,http://cekport.ru/,https://en.wikipedia.org/wiki/Chelyabinsk_Airport,,Balandino Airport,86971.976,Russian Federation,55.29999924,61.5,Chelyabinsk Balandino Airport (CEK),Russian Federation
329,329,CEN,4699.0,MMCN,medium_airport,Ciudad Obregón International Airport,27.39259910583496,-109.8330001831055,243.0,,MX,MX-SON,Ciudad Obregón,yes,MMCN,,http://obregon.asa.gob.mx/wb/webasa/obregon_aeropuertos,https://en.wikipedia.org/wiki/Ciudad_Obreg%C3%B3n_International_Airport,,Ciudad Obregon International,2209.83,Mexico,27.39189911,-109.8392029,Ciudad Obregón International Airport (CEN),Mexico
330,330,CER,4207.0,LFRC,medium_airport,Cherbourg-Maupertus Airport,49.65010070800781,-1.470280051231384,459.0,EU,FR,FR-NOR,Cherbourg/Maupertus,yes,LFRC,,,https://en.wikipedia.org/wiki/Cherbourg_-_Maupertus_Airport,,Maupertus,818.937,France,49.65110016,-1.465299964,Cherbourg-Maupertus Airport (CER),France
331,331,CFB,5879.0,SBCB,small_airport,Cabo Frio Airport,-22.921485,-42.071874,22.0,SA,BR,BR-RJ,Cabo Frio,yes,SBCB,RJ0003,http://www.grupolibra.com.br/libra-aeroporto/cabo-frio/institucional,https://en.wikipedia.org/wiki/Cabo_Frio_International_Airport,,Cabo Frio International,3067.764,Brazil,-22.92499924,-42.07860184,Cabo Frio Airport (CFB),Brazil
332,332,CFE,4132.0,LFLC,medium_airport,Clermont-Ferrand Auvergne Airport,45.7867012024,3.1691699028,1090.0,EU,FR,FR-ARA,Clermont-Ferrand/Auvergne,yes,LFLC,,,https://en.wikipedia.org/wiki/Clermont-Ferrand_Auvergne_Airport,,Auvergne Airport,70419.916,France,45.78580093,3.167500019,Clermont-Ferrand Auvergne Airport (CFE),France
333,333,CFG,4832.0,MUCF,medium_airport,Jaime Gonzalez Airport,22.14999961853027,-80.41419982910156,102.0,,CU,CU-06,Cienfuegos,yes,MUCF,,,https://en.wikipedia.org/wiki/Jaime_Gonz%C3%A1lez_Airport,Las Villas Airport,Jaime Gonzalez,2053.842,Cuba,22.14999962,-80.41419983,Jaime Gonzalez Airport (CFG),Cuba
334,334,CFK,2068.0,DAOI,medium_airport,Chlef Aboubakr Belkaid International Airport,36.217166,1.342237,463.0,AF,DZ,DZ-02,Chlef,no,DAOI,,,https://en.wikipedia.org/wiki/Chlef_International_Airport,Ech Cheliff Airport,AbouBakr Belkaid,32540.83,Algeria,36.21279907,1.331699967,Chlef Aboubakr Belkaid International Airport (CFK),Algeria
335,335,CFN,2532.0,EIDL,medium_airport,Donegal Airport,55.0442008972168,-8.340999603271484,30.0,EU,IE,IE-DL,Donegal,yes,EIDL,,http://www.donegalairport.ie/,https://en.wikipedia.org/wiki/Donegal_Airport,Gweedore,Donegal,7158.116,Ireland,55.04999924,-8.333299637,Donegal Airport (CFN),Ireland
336,336,CFR,4215.0,LFRK,medium_airport,Caen-Carpiquet Airport,49.173302,-0.45,256.0,EU,FR,FR-NOR,Caen/Carpiquet,yes,LFRK,,https://www.caen.aeroport.fr/,https://en.wikipedia.org/wiki/Caen_-_Carpiquet_Airport,,Carpiquet,22310.617,France,49.1733017,-0.448100001,Caen-Carpiquet Airport (CFR),France
337,337,CFU,4266.0,LGKR,medium_airport,Ioannis Kapodistrias International Airport,39.60189819335938,19.91169929504395,6.0,EU,GR,GR-F,Kerkyra Island,yes,LGKR,,,https://en.wikipedia.org/wiki/Corfu_International_Airport%2C_%26quot%3BIoannis_Kapodistrias%26quot%3B,Corfu,Ioannis Kapodistrias Airport,1480131.135,Greece,39.60189819,19.9116993,Ioannis Kapodistrias International Airport (CFU),Greece
338,338,CGB,5894.0,SBCY,medium_airport,Marechal Rondon Airport,-15.6529,-56.116699,617.0,SA,BR,BR-MT,Cuiabá,yes,SBCY,MT0001,http://www.infraero.gov.br/index.php/aeroportos/mato-grosso/aeroporto-internacional-marechal-rondon,https://en.wikipedia.org/wiki/Marechal_Rondon_International_Airport,,Marechal Rondon Intl,2491.475,Brazil,-15.64999962,-56.11669922,Marechal Rondon Airport (CGB),Brazil
339,339,CGH,5974.0,SBSP,medium_airport,Congonhas Airport,-23.627657,-46.654601,2631.0,SA,BR,BR-SP,São Paulo,yes,SBSP,SP0001,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,https://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,Congonhas,753.942,Brazil,-23.62610054,-46.65639877,Congonhas Airport (CGH),Brazil
340,340,CGK,26835.0,WIII,large_airport,Soekarno-Hatta International Airport,-6.1255698204,106.65599823,34.0,AS,ID,ID-BT,Jakarta,yes,WIII,,http://www.jakartasoekarnohattaairport.com/,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,JKT Cengkareng Java,Soekarno-Hatta Intl,10732745.67,Indonesia,-6.125800133,106.6577988,Soekarno-Hatta International Airport (CGK),Indonesia
341,341,CGN,2216.0,EDDK,large_airport,Cologne Bonn Airport,50.865898,7.14274,302.0,EU,DE,DE-NW,Köln (Cologne),yes,EDDK,,http://www.koeln-bonn-airport.de/en/,https://en.wikipedia.org/wiki/Cologne_Bonn_Airport,Köln,Cologne/Bonn Airport,5485720.989,Germany,50.86579895,7.141900063,Cologne Bonn Airport (CGN),Germany
342,342,CGO,27199.0,ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.526497,113.849165,495.0,AS,CN,CN-41,Zhengzhou,yes,ZHCC,,,https://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,Xinzheng Airport,Xinzheng International,1204080.038,China,34.75,113.6667023,Zhengzhou Xinzheng International Airport (CGO),China
343,343,CGP,26527.0,VGEG,medium_airport,Shah Amanat International Airport,22.249599,91.813301,12.0,AS,BD,BD-2,Chattogram (Chittagong),yes,VGEG,,,https://en.wikipedia.org/wiki/Shah_Amanat_International_Airport,M.A. Hannan International Airport,Shah Amanat International Airport,556937.822,Bangladesh,22.2574997,91.82559967,Shah Amanat International Airport (CGP),Bangladesh
344,344,CGQ,27237.0,ZYCC,large_airport,Changchun Longjia International Airport,43.996201,125.684998,706.0,AS,CN,CN-22,Changchun,yes,ZYCC,,,https://en.wikipedia.org/wiki/Changchun_Longjia_International_Airport,,Longjia International,366043.174,China,43.91669846,125.3332977,Changchun Longjia International Airport (CGQ),China
345,345,CGR,5883.0,SBCG,medium_airport,Campo Grande Airport,-20.469998,-54.673988,1833.0,SA,BR,BR-MS,Campo Grande,yes,SBCG,MS0001,,https://en.wikipedia.org/wiki/Campo_Grande_International_Airport,,Campo Grande International,3466.4,Brazil,-20.46330071,-54.67250061,Campo Grande Airport (CGR),Brazil
346,346,CGU,,,Unknown,Ciudad Guayana,8.305000305,-62.7344017,,,,,,,,,,,,Ciudad Guayana,11751.096,Venezuela,8.305000305,-62.7344017,Ciudad Guayana (CGU),Venezuela
347,347,CHA,3448.0,KCHA,medium_airport,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,683.0,,US,US-TN,Chattanooga,yes,KCHA,CHA,,https://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport,,Chattanooga Metropolitan Airport,433.3,United States,35.03639984,-85.20359802,Chattanooga Metropolitan Airport (Lovell Field) (CHA),United States
348,348,CHC,5026.0,NZCH,large_airport,Christchurch International Airport,-43.48939895629883,172.5319976806641,123.0,OC,NZ,NZ-CAN,Christchurch,yes,NZCH,,http://www.christchurchairport.co.nz/,https://en.wikipedia.org/wiki/Christchurch_International_Airport,,Christchurch Intl,1113866.978,New Zealand,-43.48830032,172.5332947,Christchurch International Airport (CHC),New Zealand
349,349,CHE,,,Unknown,City Hall Heliport,59.44810104,24.75329971,,,,,,,,,,,,City Hall Heliport,11686.101,Estonia,59.44810104,24.75329971,City Hall Heliport (CHE),Estonia
350,350,CHO,3449.0,KCHO,medium_airport,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639.0,,US,US-VA,Charlottesville,yes,KCHO,CHO,,https://en.wikipedia.org/wiki/Charlottesville-Albemarle_Airport,,Albemarle,476.63,United States,38.14139938,-78.45310211,Charlottesville Albemarle Airport (CHO),United States
351,351,CHP,16713.0,CHP,small_airport,Circle Hot Springs Airport,65.485496521,-144.610992432,956.0,,US,US-AK,Circle Hot Springs,no,CHP,CHP,,https://en.wikipedia.org/wiki/Circle_Hot_Springs_Airport,,Circle Hot Springs,1967.182,United States,65.48609924,-144.6110992,Circle Hot Springs Airport (CHP),United States
352,352,CHQ,4281.0,LGSA,medium_airport,Chania International Airport,35.53170013427734,24.14970016479492,490.0,EU,GR,GR-M,Souda,yes,LGSA,,,https://en.wikipedia.org/wiki/Chania_International_Airport,,Ioannis Daskalogiannis Airport,846520.878,Greece,35.5316658,24.14972305,Chania International Airport (CHQ),Greece
353,353,CHR,4147.0,LFLX,medium_airport,"Châteauroux-Déols ""Marcel Dassault"" Airport",46.860278,1.721111,529.0,EU,FR,FR-CVL,Châteauroux/Déols,no,LFLX,,,https://en.wikipedia.org/wiki/Ch%C3%A2teauroux-D%C3%A9ols_%22Marcel_Dassault%22_Airport,,Deols Airport,1572.879,France,46.81669998,1.700000048,"Châteauroux-Déols ""Marcel Dassault"" Airport (CHR)",France
354,354,CHS,3450.0,KCHS,medium_airport,Charleston International Airport,32.898602,-80.040497,46.0,,US,US-SC,Charleston,yes,KCHS,CHS,,https://en.wikipedia.org/wiki/Charleston_International_Airport,Charleston Air Force Base,Charleston International/AFB,15754.788,United States,32.89920044,-80.03890228,Charleston International Airport (CHS),United States
355,355,CIA,4370.0,LIRA,medium_airport,Ciampino–G. B. Pastine International Airport,41.7994,12.5949,427.0,EU,IT,IT-62,Rome,yes,LIRA,RM12,,https://en.wikipedia.org/wiki/Ciampino%E2%80%93G._B._Pastine_International_Airport,ROM Giovan Battista Pastine Airport,Ciampino,3656605.701,Italy,41.79940033,12.59329987,Ciampino–G. B. Pastine International Airport (CIA),Italy
356,356,CIC,19498.0,KCIC,small_airport,Chico Municipal Airport,39.79539871,-121.8580017,240.0,,US,US-CA,Chico,no,KCIC,CIC,,https://en.wikipedia.org/wiki/Chico_Municipal_Airport,,Chico Muni,1559.88,United States,39.79579926,-121.8566971,Chico Municipal Airport (CIC),United States
357,357,CID,3451.0,KCID,medium_airport,The Eastern Iowa Airport,41.884701,-91.7108,869.0,,US,US-IA,Cedar Rapids,yes,KCID,CID,,https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport,Cedar Rapids Municipal,The Eastern Iowa Airport,3483.732,United States,41.88439941,-91.70610046,The Eastern Iowa Airport (CID),United States
358,358,CIR,19501.0,KCIR,small_airport,Cairo Regional Airport,37.0644989014,-89.2195968628,321.0,,US,US-IL,Cairo,no,KCIR,CIR,,,,Cairo Airport,8787.324,United States,37.0,-89.1832962,Cairo Regional Airport (CIR),United States
359,359,CIT,6429.0,UAII,medium_airport,Shymkent Airport,42.36420059204102,69.47889709472656,1385.0,AS,KZ,KZ-YUZ,Shymkent,yes,UAII,,,https://en.wikipedia.org/wiki/Shymkent_Airport,Chimkent Airport Аэропорт Шымкент Аэропорт Чимкент,Shymkent International,94749.711,Kazakhstan,42.36410141,69.47879791,Shymkent Airport (CIT),Kazakhstan
360,360,CIW,6413.0,TVSC,medium_airport,Canouan Airport,12.699,-61.3424,11.0,,VC,VC-06,Canouan,yes,TVSC,,,https://en.wikipedia.org/wiki/Canouan_Airport,,Canouan,18415.25,Saint Vincent and Grenadines,12.7166996,-61.33330154,Canouan Airport (CIW),Saint Vincent and Grenadines
361,361,CIX,6213.0,SPHI,medium_airport,Air Force Captain Jose A Quinones Gonzales International Airport,-6.78748,-79.828102,97.0,SA,PE,PE-LAM,Chiclayo,yes,SPHI,,,https://en.wikipedia.org/wiki/Cap._FAP_Jos%C3%A9_A._Qui%C3%B1ones_Gonzales_International_Airport,,J.A. Quinones Gonzalez Airport,9775.248,Peru,-6.789700031,-79.8321991,Air Force Captain Jose A Quinones Gonzales International Airport (CIX),Peru
362,362,CIY,298716.0,LICB,medium_airport,Comiso Airport,36.994601,14.607182,623.0,EU,IT,IT-82,Comiso,yes,LICB,RG06,http://www.aeroportodicomiso.it/,https://en.wikipedia.org/wiki/Comiso_Airport,Vincenzo Magliocco Airport Aeroporto di Comiso,Vincenzo Magliocco,49582.519,Italy,36.99169922,14.60690022,Comiso Airport (CIY),Italy
363,363,CJB,26607.0,VOCB,medium_airport,Coimbatore International Airport,11.029999733,77.0434036255,1324.0,AS,IN,IN-TN,Coimbatore,yes,VOCB,,http://www.airportsindia.org.in/allAirports/coimbatore_generalinfo.jsp,https://en.wikipedia.org/wiki/Coimbatore_Airport,,Coimbatore International,158904.109,India,11.02830029,77.04329681,Coimbatore International Airport (CJB),India
364,364,CJC,6007.0,SCCF,medium_airport,El Loa Airport,-22.49819946289062,-68.90360260009766,7543.0,SA,CL,CL-AN,Calama,yes,SCCF,,,,,El Loa,11361.126,Chile,-22.48719978,-68.91670227,El Loa Airport (CJC),Chile
365,365,CJJ,5663.0,RKTU,medium_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,191.0,AS,KR,KR-43,Cheongju,yes,RKTU,,http://cheongju.airport.co.kr/doc/cheongju_eng/,https://en.wikipedia.org/wiki/Cheongju_Airport,,Cheongju International,381698.303,South Korea,36.65000153,127.5167007,Cheongju International Airport/Cheongju Air Base (K-59/G-513) (CJJ),South Korea
366,366,CJU,5639.0,RKPC,large_airport,Jeju International Airport,33.512058,126.492548,118.0,AS,KR,KR-49,Jeju City,yes,RKPC,,,https://en.wikipedia.org/wiki/Jeju_International_Airport,,Jeju International,1640387.14,South Korea,33.50559998,126.4950028,Jeju International Airport (CJU),South Korea
367,367,CKG,27228.0,ZUCK,large_airport,Chongqing Jiangbei International Airport,29.712254,106.651895,1365.0,AS,CN,CN-50,Chongqing,yes,ZUCK,,,https://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport,,Jiangbei International,2063049.625,China,29.49580002,106.3597031,Chongqing Jiangbei International Airport (CKG),China
368,368,CKY,3146.0,GUCY,medium_airport,Conakry International Airport,9.57689,-13.612,72.0,AF,GN,GN-C,Conakry,yes,GUCY,,http://www.aeroport-conakry.com/aeroport_international_de_conakry.php,https://en.wikipedia.org/wiki/Conakry_International_Airport,Gbessia International Airport,Conakry Intl,441667.023,Guinea,9.576399803,-13.61079979,Conakry International Airport (CKY),Guinea
369,369,CLE,3454.0,KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791.0,,US,US-OH,Cleveland,yes,KCLE,CLE,http://www.clevelandairport.com/,https://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,,Hopkins Intl,143144.988,United States,41.41080093,-81.84940338,Cleveland Hopkins International Airport (CLE),United States
370,370,CLJ,4476.0,LRCL,medium_airport,Cluj-Napoca International Airport,46.785198,23.686199,1039.0,EU,RO,RO-CJ,Cluj-Napoca,yes,LRCL,,http://www.airportcluj.ro/,https://en.wikipedia.org/wiki/Cluj-Napoca_International_Airport,Someşeni Airport,Napoca,1380294.482,Romania,46.78329849,23.68330002,Cluj-Napoca International Airport (CLJ),Romania
